cpi   Chitinophaga pinensis
cbae  Chitinophaga caeni
chit  Chitinophaga sp. XS-30
chih  Chitinophaga agri
coy   Chitinophaga oryzae
cfil  Chitinophaga filiformis
chf   Chitinophaga sp. MD30B
nko   Niastella koreensis
nso   Niabella soli
nia   Niabella ginsenosidivorans
fla   Flavisolibacter tropicus
fgg   Flavisolibacter ginsenosidimutans
arb   Arachidicoccus sp. BS20
ark   Arachidicoccus soli
agi   Arachidicoccus ginsenosidivorans
arac  Arachidicoccus sp. B3-10
atee  Arachidicoccus terrestris
fln   Filimonas lacunae
pseg  Paraflavitalea soli
pgin  Panacibacter ginsenosidivorans
pgo   Pseudobacter ginsenosidimutans
fls   Phnomibacter ginsenosidimutans
lacs  Lacibacter sp. S13-6-6
fei   Ferruginibacter albus
flp   Ferruginibacter lapsinanis
flc   Flavihumibacter fluminis
flv   Flavihumibacter rivuli
sedt  Sediminibacterium sp. TEGAF015
hhy   Haliscomenobacter hydrossis
sgn   Saprospira grandis
aup   Aureispira sp. EL160426
phe   Pedobacter heparinus
pep   Pedobacter sp. PACM 27299
pcm   Pedobacter cryoconitis
psty  Pedobacter steynii
pgs   Pedobacter ginsengisoli
pej   Pedobacter aquae
pek   Pedobacter sp. KBS0701
proe  Pedobacter roseus
pex   Pedobacter endophyticus
pmuo  Pedobacter mucosus
psn   Pseudopedobacter saltans
shg   Sphingobacterium sp. 21
sht   Sphingobacterium sp. ML3W
sphn  Sphingobacterium sp. B29
smiz  Sphingobacterium mizutaii
spsc  Sphingobacterium psychroaquaticum
sphz  Sphingobacterium sp. CZ-2
sphe  Sphingobacterium sp. dk4302
spdr  Sphingobacterium sp. DR205
sdj   Sphingobacterium daejeonense
stha  Sphingobacterium thalpophilum
sspi  Sphingobacterium spiritivorum
smui  Sphingobacterium multivorum
ssiy  Sphingobacterium siyangense
scn   Solitalea canadensis
mup   Mucilaginibacter sp. PAMC 26640
muc   Mucilaginibacter xinganensis
mgot  Mucilaginibacter gotjawali
muh   Mucilaginibacter celer
mgin  Mucilaginibacter ginsenosidivorans
mgk   Mucilaginibacter ginsenosidivorax
mrub  Mucilaginibacter rubeus
mgos  Mucilaginibacter gossypii
mmab  Mucilaginibacter mali
mgik  Mucilaginibacter ginkgonis
mdj   Mucilaginibacter daejeonensis
mrob  Mucilaginibacter robiniae
agd   Anseongella ginsenosidimutans
oli   Olivibacter sp. LS-1
sbx   Sphingobacteriaceae bacterium GW460-11-11-14-LB5
cmr   Cyclobacterium marinum
camu  Cyclobacterium amurskyense
bbd   Belliella baltica
evi   Echinicola vietnamensis
est   Echinicola strongylocentroti
echi  Echinicola soli
emai  Echinicola marina
alm   Algoriphagus sanaruensis
mda   Mongoliitalea daihaiensis
chu   Cytophaga hutchinsonii
sli   Spirosoma linguale
srd   Spirosoma radiotolerans
smon  Spirosoma montaniterrae
spir  Spirosoma pollinicola
spik  Spirosoma sp. KCTC 42546
spib  Spirosoma aureum
stae  Spirosoma taeanense
srho  Spirosoma sp. CJU-R4
psez  Aquirufa nivalisilvae
aanh  Aquirufa antheringensis
alen  Aquirufa lenticrescens
chrw  Chryseotalea sp. WA131a
rhoz  Rhodocytophaga rosea
dfe   Dyadobacter fermentans
dsn   Dyadobacter sandarakinus
dyc   Dyadobacter sp. CY22
lby   Leadbetterella byssophila
rsi   Runella slithyformis
run   Runella rosea
rup   Runella sp. SP2
eol   Emticicia oligotrophica
fae   Fibrella aestuarina
fib   Fibrella sp. ES10-3-2-2
als   Arcticibacterium luteifluviistationis
maqa  Marinilongibacter aquaticus
fli   Bernardetia litoralis
hsw   Hymenobacter swuensis
hym   Hymenobacter sp. APR13
hyd   Hymenobacter sp. DG25B
hye   Hymenobacter sp. DG25A
hyg   Hymenobacter sedentarius
hyp   Hymenobacter sp. PAMC 26554
hyz   Hymenobacter sp. PAMC 26628
hnv   Hymenobacter nivis
hyh   Hymenobacter oligotrophus
hyj   Hymenobacter jejuensis
hqi   Hymenobacter qilianensis
hrs   Hymenobacter sp. BT18
hbn   Hymenobacter busanensis
hts   Hymenobacter sp. TS19
hmt   Hymenobacter monticola
htb   Hymenobacter tibetensis
pko   Pontibacter korlensis
pact  Pontibacter actiniarum
ruf   Rufibacter radiotolerans
rti   Rufibacter tibetensis
rud   Rufibacter sp. DG15C
nib   Nibribacter ruber
add   Adhaeribacter radiodurans
aswu  Adhaeribacter swui
mtt   Marivirga tractuosa
fpf   Mangrovivirga cuniculi
flm   Flammeovirga sp. MY04
fll   Flammeovirga pectinis
fya   Flammeovirga yaeyamensis
fka   Flammeovirga kamogawensis
fbt   Flammeovirgaceae bacterium 311
aas   Candidatus Amoebophilus asiaticus
che   Cardinium endosymbiont cEper1 of Encarsia pergandiella
cec   Cardinium endosymbiont of Sogatella furcifera
cher  Candidatus Cardinium hertigii
ceng  Cardinium endosymbiont of Oedothorax gibbosus
chk   Chryseolinea soli
fuv   Fulvivirga lutea
rek   Reichenbachiella sp. BKB1-1
gfo   Gramella forsetii
grl   Gramella salexigens
gfl   Gramella flava
grs   Gramella fulva
fps   Flavobacterium psychrophilum JIP02/86
fpc   Flavobacterium psychrophilum CSF259-93
fpy   Flavobacterium psychrophilum FPG101
fpo   Flavobacterium psychrophilum FPG3
fpq   Flavobacterium psychrophilum 950106-1/1
fpv   Flavobacterium psychrophilum V3-5
fpw   Flavobacterium psychrophilum V4-24
fpk   Flavobacterium psychrophilum v4-33
fpsz  Flavobacterium psychrophilum Z2
fjo   Flavobacterium johnsoniae UW101
fjg   Flavobacterium anhuiense
fbr   Flavobacterium branchiophilum
fco   Flavobacterium columnare
fin   Flavobacterium indicum
fgl   Flavobacterium gilvum
fcm   Flavobacterium commune
ffa   Flavobacterium faecale
fat   Flavobacterium arcticum
fki   Flavobacterium kingsejongi
fpal  Flavobacterium pallidum
fmg   Flavobacterium magnum
falb  Flavobacterium album
fcr   Flavobacterium crocinum
fse   Flavobacterium sediminis
fsn   Flavobacterium sangjuense
fnk   Flavobacterium nackdongense
fak   Flavobacterium alkalisoli
ffl   Flavobacterium fluviale
fen   Flavobacterium endoglycinae
fcv   Flavobacterium covae
foe   Flavobacterium oreochromis
fsd   Flavobacterium sediminilitoris
flo   Flavobacterium litorale
fcc   Flavobacterium cyclinae
fcb   Flavobacterium channae
fpb   Flavobacterium panici
coc   Capnocytophaga ochracea
ccm   Capnocytophaga canimorsus
col   Capnocytophaga sp. oral taxon 323
chg   Capnocytophaga haemolytica
capn  Capnocytophaga endodontalis
cgh   Capnocytophaga gingivalis
clk   Capnocytophaga leadbetteri
cspu  Capnocytophaga sputigena
ccyn  Capnocytophaga cynodegmi
caph  Capnocytophaga sp. H4358
csto  Capnocytophaga stomatis
capq  Capnocytophaga sp. H2931
capf  Capnocytophaga sp. FDAARGOS_737
rbi   Robiginitalea biformata
zpr   Zunongwangia profunda
cat   Croceibacter atlanticus
fbc   Maribacter sp. HTCC2170
marm  Maribacter sp. 1_2014MBL_MicDiv
mart  Maribacter sp. T28
marb  Maribacter cobaltidurans
mare  Maribacter sp. MJ134
cao   Cellulophaga algicola
cly   Cellulophaga lytica DSM 7489
clh   Cellulophaga lytica HI1
cbal  Cellulophaga baltica NN016038
cbat  Cellulophaga baltica 18
kdi   Dokdonia sp. 4H-3-7-5
dok   Dokdonia sp. MED134
ddo   Dokdonia donghaensis
dod   Dokdonia sp. Dokd-P16
lan   Lacinutrix sp. 5H-3-7-4
lvn   Lacinutrix venerupis
laci  Lacinutrix sp. Bg11-31
zga   Zobellia galactanivorans
mrs   Muricauda ruestringensis
mlt   Muricauda lutaonensis
mut   Muricauda oceani
maqi  Muricauda aquimarina
spon  Muricauda aurantiaca
asl   Aequorivita sublithincola
aev   Aequorivita sp. H23M31
aic   Aequorivita iocasae
ptq   Psychroflexus torquis
ndo   Nonlabens dokdonensis
nom   Nonlabens sp. MIC269
nsd   Nonlabens tegetincola
nob   Nonlabens sp. MB-3u-79
noj   Nonlabens ponticola
pom   Polaribacter sp. MED152
pob   Polaribacter vadi
prn   Polaribacter reichenbachii
pola  Polaribacter sp. BM10
poa   Polaribacter sp. ALD11
phal  Polaribacter haliotis
plit  Polaribacter litorisediminis
ppec  Polaribacter pectinis
pbat  Polaribacter batillariae
pcea  Polaribacter cellanae
pun   Polaribacter undariae
myr   Myroides sp. A21
mpw   Myroides profundi
mod   Myroides odoratimimus
myz   Myroides sp. ZB35
moa   Myroides odoratus
mals  Myroides albus
win   Winogradskyella sp. PG-2
wij   Winogradskyella sp. J14-2
sze   Siansivirga zeaxanthinifaciens
ahz   Algibacter alginicilyticus
syi   Sediminicola sp. YIK13
tdi   Tenacibaculum dicentrarchi
ten   Tenacibaculum todarodis
tje   Tenacibaculum jejuense
tmar  Tenacibaculum maritimum
tmp   Tenacibaculum mesophilum
lut   Lutibacter profundi
lul   Urechidicola croceus
wfu   Wenyingzhuangia fucanilytica
for   Formosa sp. Hel1_33_131
foh   Formosa sp. Hel3_A1_48
fop   Formosa sediminum
salt  Salegentibacter sp. T436
smis  Salegentibacter mishustinae
seon  Seonamhaeicola sp. S2-3
aalg  Arenibacter algicola
oll   Olleya sp. Bg11-27
oaq   Olleya aquimaris
fek   Flavivirga eckloniae
taj   Tamlana carrageenivorans
aue   Pukyongia salina
kos   Kordia sp. SMS9
kan   Kordia antarctica
marf  Mariniflexile sp. TRM1-10
aqb   Aquimarina sp. BL5
aqa   Aquimarina sp. AD1
aqd   Aquimarina sp. AD10
emar  Euzebyella marina
mur   Muriicola soli
psyn  Psychroserpens sp. NJDZ02
afla  Antarcticibacterium flavum
anp   Antarcticibacterium arcticum
oci   Oceanihabitans sp. IOP_32
mgel  Marinirhabdus gelatinilytica
mesq  Mesoflavibacter sp. HG96
gaa   Galbibacter sp. bg1
cagg  Costertonia aggregata
alti  Constantimarinum furrinae
marx  Marixanthomonas sp. SCSIO 43207
lpal  Leeuwenhoekiella palythoae
sinh  Sinomicrobium kalidii
asag  Aggregatimonas sangjinii
flg   Flagellimonas sp. HMM57
sabu  Sabulilitoribacter sp. BrNp1-15
zsp   Zhouia spongiae
bia   Bizionia sp. M204
fbe   Aureibaculum algae
fbm   Abyssalbus ytuae
sahn  Salinimicrobium sp. HN-2-9-2
fba   Flavobacteriaceae bacterium 3519-10
fbu   Flavobacteriaceae bacterium UJ101
ran   Riemerella anatipestifer ATCC 11845 = DSM 15868
rai   Riemerella anatipestifer ATCC 11845 = DSM 15868
rar   Riemerella anatipestifer RA-GD
rag   Riemerella anatipestifer RA-CH-1
rae   Riemerella anatipestifer RA-CH-2
rat   Riemerella anatipestifer CH3
wvi   Weeksella virosa
orh   Ornithobacterium rhinotracheale DSM 15997
ori   Ornithobacterium rhinotracheale ORT-UMN 88
eao   Elizabethkingia anophelis NUHP1
emn   Elizabethkingia anophelis FMS-007
een   Elizabethkingia anophelis JM-87
elb   Elizabethkingia miricola
emg   Elizabethkingia meningoseptica
ego   Elizabethkingia ursingii
egm   Elizabethkingia bruuniana
elz   Elizabethkingia sp. 2-6
elt   Elizabethkingia sp. JS20170427COW
chz   Chryseobacterium sp. StRB126
cgn   Chryseobacterium gallinarum
cih   Chryseobacterium sp. IHB B 17019
chh   Chryseobacterium glaciei
cio   Chryseobacterium indologenes
chry  Chryseobacterium sp. T16E-39
cpip  Chryseobacterium piperi
chrs  Chryseobacterium sp. 3008163
chrz  Chryseobacterium sp. 6424
carh  Chryseobacterium arthrosphaerae
csha  Chryseobacterium shandongense
cnk   Chryseobacterium nakagawai
cjt   Chryseobacterium joostei
cil   Chryseobacterium indoltheticum
ccau  Chryseobacterium carnipullorum
cben  Chryseobacterium bernardetii
cgle  Chryseobacterium gleum
ctai  Chryseobacterium taihuense
clac  Chryseobacterium lactis
ctak  Chryseobacterium taklimakanense
csal  Chryseobacterium salivictor
cbp   Chryseobacterium balustinum
cnp   Chryseobacterium nepalense
ccao  Chryseobacterium capnotolerans
cfae  Chryseobacterium faecale
crhi  Chryseobacterium rhizoplanae
corz  Chryseobacterium oryzae
csup  Chryseobacterium suipulveris
cjg   Kaistella jeonii
ccas  Kaistella carnis
cant  Kaistella antarctica
kda   Kaistella daneshvariae
khi   Kaistella haifensis
kbe   Candidatus Kaistella beijingensis
kfa   Kaistella flava (ex Peng et al. 2021)
eva   Epilithonimonas vandammei
eze   Epilithonimonas zeae
cnr   Cloacibacterium normanense
ebv   Empedobacter brevis
efal  Empedobacter falsenii
este  Empedobacter stercoris
bcad  Bergeyella cardium
apib  Apibacter sp. B2966
civ   Cruoricaptor ignavus
fbo   Faecalibacter bovis
smg   Candidatus Sulcia muelleri GWSS
sms   Candidatus Sulcia muelleri SMDSEM
smh   Candidatus Sulcia muelleri DMIN
sum   Candidatus Sulcia muelleri CARI
smv   Candidatus Sulcia muelleri Sulcia-ALF
smub  Candidatus Sulcia muelleri BGSS
smum  Candidatus Sulcia muelleri ML
smue  Candidatus Sulcia muelleri TETUND
smup  Candidatus Sulcia muelleri PSPU
bbl   Blattabacterium sp. (Blattella germanica) Bge
bpi   Blattabacterium sp. BPLAN (Periplaneta americana)
bmm   Blattabacterium sp. (Mastotermes darwiniensis)
bcp   Blattabacterium Cpu (Cryptocercus punctulatus)
bbg   Blattabacterium sp. (Blaberus giganteus)
bbq   Blattabacterium sp. (Blatta orientalis)
blp   Blattabacterium cuenoti
blu   Blattabacterium sp. (Nauphoeta cinerea)
blck  Blattabacterium sp. (Cryptocercus kyebangensis)
bpun  Blattabacterium punctulatus
fte   Fluviicola taffensis
flu   Candidatus Fluviicola riflensis
crm   Crocinitomix sp. GM2_3_6_6
oho   Owenweeksia hongkongensis
chyd  Croceimicrobium hydrocarbonivorans
ise   Ichthyobacterium seriolicida
elv   Candidatus Walczuchella monophlebidarum
udi   Candidatus Uzinura diaspidicola
ptan  Parvicella tangerina
shyr  Candidatus Sulfidibacterium hydrothermale
bbau  Bacteroidetes bacterium
cte   Chlorobaculum tepidum
cpc   Chlorobaculum parvum
clz   Chlorobaculum limnaeum
cch   Chlorobium chlorochromatii
cph   Chlorobium phaeobacteroides DSM 266
cpb   Chlorobium phaeobacteroides BS1
cli   Chlorobium limicola
pvi   Chlorobium phaeovibrioides
plt   Chlorobium luteolum
pph   Pelodictyon phaeoclathratiforme
paa   Prosthecochloris aestuarii
proc  Prosthecochloris sp. CIB 2401
prs   Prosthecochloris sp. HL-130-GSB
pros  Prosthecochloris sp. GSB1
cts   Chloroherpeton thalassium
ial   Ignavibacterium album
mro   Melioribacter roseus
cprv  Candidatus Cyclonatronum proteinivorum
caci  Candidatus Cloacimonas acidaminovorans
aae   Aquifex aeolicus
hya   Hydrogenobaculum sp. Y04AAS1
hho   Hydrogenobaculum sp. HO
hys   Hydrogenobaculum sp. SN
hth   Hydrogenobacter thermophilus
hte   Hydrogenobacter thermophilus
tal   Thermocrinis albus
trd   Thermocrinis ruber
sul   Sulfurihydrogenibium sp. YO3AOP1
saf   Sulfurihydrogenibium azorense
pmx   Persephonella marina
ttk   Thermosulfidibacter takaii
tam   Thermovibrio ammonificans
dte   Desulfurobacterium thermolithotrophum
tma   Thermotoga maritima MSB8
tmm   Thermotoga maritima MSB8
tmi   Thermotoga maritima MSB8
tmw   Thermotoga maritima MSB8
tmq   Thermotoga maritima Tma100
tmx   Thermotoga maritima Tma200
tpt   Thermotoga petrophila
tnp   Thermotoga naphthophila
trq   Thermotoga sp. RQ2
tna   Thermotoga neapolitana
thq   Thermotoga sp. 2812B
thz   Thermotoga sp. Cell2
thr   Thermotoga sp. RQ7
tle   Pseudothermotoga lettingae
tta   Pseudothermotoga thermarum
phy   Pseudothermotoga hypogea
tme   Thermosipho melanesiensis
taf   Thermosipho africanus
thp   Thermosipho sp. 1063
ther  Thermosipho sp. 1070
tfe   Thermosipho ferrireducens
fno   Fervidobacterium nodosum
fpe   Fervidobacterium pennivorans
fia   Fervidobacterium islandicum
frr   Fervidobacterium riparium
ocy   Tepiditoga spiralis
pmo   Petrotoga mobilis
mpz   Marinitoga piezophila
marn  Marinitoga sp. 1137
dtn   Defluviitoga tunisiensis
ocs   Oceanotoga sp. DSM 15011
kol   Kosmotoga olearia
kpf   Kosmotoga pacifica
mpg   Mesotoga prima
minf  Mesotoga infera
asac  Athalassotoga saccharophila
cpo   Coprothermobacter proteolyticus
cex   Caldisericum exile
din   Desulfurispirillum indicum
ddf   Deferribacter desulfuricans
dap   Denitrovibrio acetiphilus
gtl   Geovibrio thiophilus
cni   Calditerrivibrio nitroreducens
fsi   Flexistipes sinusarabici
msch  Mucispirillum schaedleri
caby  Caldithrix abyssi
dth   Dictyoglomus thermophilum
dtu   Dictyoglomus turgidum
tye   Thermodesulfovibrio yellowstonii
dtp   Dissulfurispira thermophila
nde   Nitrospira defluvii
nmv   Nitrospira moscoviensis
nio   Candidatus Nitrospira inopinata
nja   Nitrospira japonica
nkf   Candidatus Nitrospira kreftii
nif   Nitrospira sp. KM1
lfc   Leptospirillum ferrooxidans
lfi   Leptospirillum ferriphilum ML-04
lfp   Leptospirillum ferriphilum YSK
leg   Leptospirillum sp. Group II
tid   Thermodesulfatator indicus
top   Thermodesulfobacterium geofontis
tcm   Thermodesulfobacterium commune
thet  Thermodesulfobacterium sp. TA1
cthi  Caldimicrobium thiodismutans
tav   Thermosulfuriphilus ammonigenes
tmai  Thermosulfurimonas marina
nli   Candidatus Nitronauta litoralis
alam  Atribacter laminatus
saal  Candidatus Saccharimonas aalborgensis
sox   Candidatus Nanosynbacter lyticus
nft   Candidatus Nanosynbacter featherlites
mvl   Candidatus Minimicrobia vallesae
mnd   Candidatus Minimicrobia naudis
mama  Candidatus Mycosynbacter amalyticus
sbe   Candidatus Saccharibacteria bacterium RAAC3_TM7_1
sbag  Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
prf   Candidatus Peribacter riflensis
bana  Candidatus Bipolaricaulis anaerobius
bih   Candidatus Bipolaricaulis sibiricus
aprd  Candidatus Absconditicoccus praedator
srb   Candidate division SR1 bacterium RAAC1_SR1_1
srg   Candidate division SR1 bacterium Aalborg_AAW-1
mox   Candidatus Methylomirabilis oxyfera
caqa  Candidatus Chazhemtobacterium aquaticus
dpb   Candidatus Babela massiliensis
cdes  Candidatus Chromulinivorax destructor
vpm   Vermiphilus pyriformis
tmg   Candidate division TM6 bacterium GW2011_GWF2_28_16
wwe   Candidate division WWE3 bacterium RAAC2_WWE3_1
bgw   Candidate division Kazan bacterium GW2011_GWA1_50_15
bbgw  Berkelbacteria bacterium GW2011_GWE1_39_12
mib   Candidatus Beckwithbacteria bacterium GW2011_GWC1_49_16
wba   Candidatus Woesebacteria bacterium GW2011_GWF1_31_35
pwo   Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1
cgw   Candidatus Campbellbacteria bacterium GW2011_OD1_34_28
baab  Bacterium AB1
mja   Methanocaldococcus jannaschii
mfe   Methanocaldococcus fervens
mvu   Methanocaldococcus vulcanius
mfs   Methanocaldococcus sp. FS406-22
mif   Methanocaldococcus infernus
mjh   Methanocaldococcus bathoardescens
mesg  Methanocaldococcus sp. SG7
mesa  Methanocaldococcus sp. SG1
mig   Methanotorris igneus
mmp   Methanococcus maripaludis S2
mmq   Methanococcus maripaludis C5
mmx   Methanococcus maripaludis C6
mmz   Methanococcus maripaludis C7
mmd   Methanococcus maripaludis X1
mmak  Methanococcus maripaludis KA1
mmao  Methanococcus maripaludis OS7
mmad  Methanococcus maripaludis DSM 2067
mae   Methanococcus aeolicus
mvn   Methanococcus vannielii
mvo   Methanococcus voltae
mok   Methanothermococcus okinawensis
metf  Methanofervidicoccus sp. A16
mth   Methanothermobacter thermautotrophicus
mmg   Methanothermobacter marburgensis
mwo   Methanothermobacter wolfeii
mtee  Methanothermobacter tenebrarum
metc  Methanothermobacter sp. CaT2
mete  Methanothermobacter sp. EMTCatA1
metz  Methanothermobacter sp. MT-2
metk  Methanothermobacter sp. KEPCO-1
mthm  Methanothermobacter sp. THM-1
metj  Methanothermobacter sp. THM-2
mst   Methanosphaera stadtmanae
metb  Methanosphaera sp. BMS
mru   Methanobrevibacter ruminantium
msi   Methanobrevibacter smithii
meb   Methanobrevibacter sp. AbM4
mmil  Methanobrevibacter millerae
meye  Methanobrevibacter sp. YE315
mol   Methanobrevibacter olleyae
maro  Methanobrevibacter arboriphilus
metv  Methanobrevibacter sp. TLL-48-HuF1
mel   Methanobacterium lacus
mew   Methanobacterium paludis
meth  Methanobacterium sp. MB1
mfc   Methanobacterium formicicum BRM9
mfi   Methanobacterium formicicum DSM1535
mcub  Methanobacterium congolense
msub  Methanobacterium subterraneum
metn  Methanobacterium sp. MZ-A1
mett  Methanobacterium sp. BRmetb2
meto  Methanobacterium sp. BAmetb5
meme  Methanobacterium sp. MethCAN
mfv   Methanothermus fervidus
mka   Methanopyrus kandleri
afu   Archaeoglobus fulgidus DSM 4304
afg   Archaeoglobus fulgidus DSM 8774
apo   Archaeoglobus profundus
ave   Archaeoglobus veneficus
ast   Archaeoglobus sulfaticallidus
fpl   Ferroglobus placidus
gac   Geoglobus acetivorans
gah   Geoglobus ahangari
pfu   Pyrococcus furiosus DSM 3638
pfi   Pyrococcus furiosus COM1
pho   Pyrococcus horikoshii
pab   Pyrococcus abyssi
pyn   Pyrococcus sp. NA2
pya   Pyrococcus yayanosii
pys   Pyrococcus sp. ST04
pyc   Pyrococcus kukulkanii
tko   Thermococcus kodakarensis
ton   Thermococcus onnurineus
tga   Thermococcus gammatolerans
tsi   Thermococcus sibiricus
tba   Thermococcus barophilus
the   Thermococcus sp. 4557
tha   Thermococcus sp. AM4
thm   Thermococcus cleftensis
tlt   Thermococcus litoralis
ths   Thermococcus paralvinellae
tnu   Thermococcus nautili
